Date,Type,Entry_Price,Exit_Price,Gross_PnL,Fees,Net_PnL,Win,YearMonth,Year
2025-12-18 19:00,SHORT,88797.2890625,85245.39749999999,355.18915625000085,17.404268656250004,337.78488759375085,Yes,2025-12,2025
2025-12-22 07:00,SHORT,88015.984375,89072.1761875,-105.61918124999939,17.70881605625,-123.32799730624939,No,2025-12,2025
2025-12-26 02:00,SHORT,87941.3515625,88996.64778125,-105.52962187499944,17.693799934375,-123.22342180937444,No,2025-12,2025
2025-12-29 02:00,SHORT,87407.640625,88456.5323125,-104.88916874999995,17.586417293750003,-122.47558604374996,No,2025-12,2025
2025-12-30 15:00,SHORT,87844.3203125,88898.45215625,-105.41318437500013,17.674277246875,-123.08746162187514,No,2025-12,2025
2026-01-02 16:00,SHORT,88947.28125,90014.648625,-106.73673750000017,17.8961929875,-124.63293048750018,No,2026-01,2026
2026-01-06 17:00,LONG,93213.8984375,92095.33165625,-111.85667812500033,18.530923009375,-130.38760113437533,No,2026-01,2026
2026-01-08 06:00,LONG,91550.1796875,90451.57753125,-109.86021562499955,18.200175721875,-128.06039134687455,No,2026-01,2026
2026-01-13 14:00,SHORT,91112.8046875,92206.15834375,-109.3353656249994,18.331896303125,-127.66726192812439,No,2026-01,2026
2026-01-19 00:00,LONG,94605.625,93470.3575,-113.52675000000018,18.80759825,-132.33434825000018,No,2026-01,2026
2026-01-25 19:00,SHORT,90108.515625,86504.175,360.43406249999975,17.661269062500004,342.77279343749973,Yes,2026-01,2026
2026-01-27 02:00,SHORT,87551.1015625,88601.71478125,-105.06132187500043,17.615281634375002,-122.67660350937543,No,2026-01,2026
2026-01-28 13:00,SHORT,89012.0546875,90080.19934375,-106.8144656250006,17.909225403125,-124.72369102812559,No,2026-01,2026
2026-01-31 16:00,SHORT,84118.9765625,80754.2175,336.47590625000015,16.487319406250002,319.98858684375017,Yes,2026-01,2026
2026-02-03 17:00,SHORT,78959.21875,75800.84999999999,315.8368750000009,15.476006875,300.3608681250009,Yes,2026-02,2026
2026-02-04 17:00,SHORT,76421.3046875,73364.4525,305.68521875000005,14.978575718750001,290.70664303125005,Yes,2026-02,2026
2026-02-06 14:00,SHORT,67311.828125,68119.5700625,-80.77419375000028,13.543139818750001,-94.31733356875027,No,2026-02,2026
2026-02-06 16:00,SHORT,68182.078125,69000.2630625,-81.8184937500002,13.71823411875,-95.5367278687502,No,2026-02,2026
2026-02-06 17:00,SHORT,69743.1484375,70580.06621875,-83.69177812499984,14.032321465625,-97.72409959062483,No,2026-02,2026
2026-02-07 10:00,SHORT,70801.6171875,67969.55249999999,283.20646875000097,13.877116968749998,269.329351781251,Yes,2026-02,2026
2026-02-11 03:00,SHORT,71108.65625,68264.31,284.43462500000027,13.937296625000002,270.4973283750003,Yes,2026-02,2026
2026-02-13 15:00,SHORT,66946.578125,67749.9370625,-80.33589375000011,13.469651518750002,-93.80554526875011,No,2026-02,2026
2026-02-14 08:00,SHORT,68573.484375,69396.3661875,-82.28818124999962,13.796985056250001,-96.08516630624962,No,2026-02,2026
2026-02-15 07:00,SHORT,69616.640625,70452.0403125,-83.53996875000013,14.00686809375,-97.54683684375013,No,2026-02,2026
2026-02-20 05:00,SHORT,66813.484375,67615.2461875,-80.17618125000008,13.44287305625,-93.61905430625009,No,2026-02,2026
2026-02-21 15:00,SHORT,67743.9921875,68556.92009375,-81.29279062499991,13.630091228125002,-94.92288185312492,No,2026-02,2026
2026-02-23 01:00,SHORT,68400.296875,65664.285,273.60118749999964,13.4064581875,260.1947293124996,Yes,2026-02,2026
2026-02-25 01:00,SHORT,64427.65234375,65200.784171875,-77.31318281249987,12.962843651562501,-90.27602646406238,No,2026-02,2026
2026-02-25 14:00,SHORT,65926.2578125,66717.37290625,-79.11150937500061,13.264363071875003,-92.37587244687562,No,2026-02,2026
2026-02-25 16:00,SHORT,66909.9296875,67712.84884375,-80.29191562500056,13.462277853125002,-93.75419347812556,No,2026-02,2026
2026-02-25 18:00,SHORT,68298.890625,69118.4773125,-81.95866875000065,13.74173679375,-95.70040554375066,No,2026-02,2026
2026-02-26 16:00,SHORT,69373.6328125,66598.6875,277.49453125,13.597232031250002,263.89729921875005,Yes,2026-02,2026
2026-03-02 15:00,SHORT,66903.65625,67706.500125,-80.2843875000006,13.461015637500001,-93.7454031375006,No,2026-03,2026
2026-03-03 08:00,LONG,68093.921875,67276.7948125,-81.71270625000034,13.53707166875,-95.24977791875034,No,2026-03,2026
2026-03-04 08:00,LONG,66989.2109375,69668.779375,267.95684374999985,13.66579903125,254.29104471874984,Yes,2026-03,2026
2026-03-06 12:00,LONG,70928.421875,70077.2808125,-85.1141062499999,14.100570268750001,-99.21467651874991,No,2026-03,2026
2026-03-09 13:00,SHORT,68197.796875,69016.1704375,-81.83735624999973,13.721396731250001,-95.55875298124974,No,2026-03,2026
2026-03-10 02:00,SHORT,69038.953125,69867.4205625,-82.84674375000031,13.890637368750003,-96.7373811187503,No,2026-03,2026
2026-03-13 10:00,LONG,69552.3046875,72334.396875,278.2092187500006,14.188670156250001,264.0205485937506,Yes,2026-03,2026
2026-03-16 04:00,LONG,70859.34375,73693.7175,283.4373749999999,14.455306125,268.98206887499987,Yes,2026-03,2026
2026-03-18 13:00,LONG,72931.2109375,72056.03640625,-87.51745312499989,14.498724734375001,-102.01617785937489,No,2026-03,2026
2026-03-18 18:00,LONG,72050.671875,71186.0638125,-86.46080625000032,14.323673568750001,-100.78447981875033,No,2026-03,2026
2026-03-22 21:00,SHORT,70785.0546875,67953.6525,283.1402187500004,13.87387071875,269.2663480312504,Yes,2026-03,2026
2026-03-26 17:00,SHORT,71410.3125,68553.9,285.6412500000006,13.996421250000001,271.64482875000056,Yes,2026-03,2026
2026-03-30 04:00,SHORT,66508.2421875,67306.34109375,-79.80989062500012,13.381458328125001,-93.19134895312513,No,2026-03,2026
2026-04-01 06:00,SHORT,67863.6015625,68677.96478125,-81.43632187500043,13.654156634375003,-95.09047850937543,No,2026-04,2026
2026-04-02 04:00,SHORT,69125.265625,66360.255,276.50106249999953,13.5485520625,262.95251043749954,Yes,2026-04,2026
2026-04-05 22:00,SHORT,67364.34375,68172.715875,-80.83721249999945,13.5537059625,-94.39091846249946,No,2026-04,2026
2026-04-06 02:00,SHORT,68325.484375,69145.3901875,-81.9905812500001,13.747087456250002,-95.7376687062501,No,2026-04,2026
2026-04-07 22:00,LONG,68623.734375,71368.68375,274.49493749999965,13.999241812500001,260.4956956874996,Yes,2026-04,2026
